id,release_date,original_title,title,collection,collection_id,budget,revenue,runtime,popularity,vote_average,vote_count,adult,belongs_to_collection,genres,production_companies,spoken_languages,status,tagline,overview,imdb_id,production_countries,original_language
4488,1980-05-09,Friday the 13th,Friday the 13th,Friday the 13th Collection,9735,550000,59754601,95,68.182,6.4,2909,False,"{'id': 9735, 'name': 'Friday the 13th Collection', 'poster_path': '/xyywYTfhP2KDUMBP2eKsDizNBCL.jpg', 'backdrop_path': '/yz9EdlfKU8bpN0hbdJMy6QkFBoN.jpg'}","[{'id': 27, 'name': 'Horror'}]","[{'id': 17611, 'logo_path': None, 'name': 'Sean S. Cunningham Films', 'origin_country': 'US'}, {'id': 4, 'logo_path': '/gz66EfNoYPqHTYI4q9UEN4CbHRc.png', 'name': 'Paramount Pictures', 'origin_country': 'US'}, {'id': 16779, 'logo_path': None, 'name': 'Georgetown Productions Inc.', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"They were warned...They are doomed...And on Friday the 13th, nothing will save them.",Camp counselors are stalked and murdered by an unknown assailant while trying to reopen a summer camp that was the site of a child's drowning.,tt0080761,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
9725,1981-05-01,Friday the 13th Part 2,Friday the 13th Part 2,Friday the 13th Collection,9735,1250000,21722776,86,26.394,6.183,1650,False,"{'id': 9735, 'name': 'Friday the 13th Collection', 'poster_path': '/xyywYTfhP2KDUMBP2eKsDizNBCL.jpg', 'backdrop_path': '/yz9EdlfKU8bpN0hbdJMy6QkFBoN.jpg'}","[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]","[{'id': 16779, 'logo_path': None, 'name': 'Georgetown Productions Inc.', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,The body count continues...,"Five years after the horrible bloodbath at Camp Crystal Lake, new counselors roam the area, not sensing the ominous lurking presence that proves that the grisly legend is real.",tt0082418,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
9728,1982-08-13,Friday the 13th Part III,Friday the 13th Part III,Friday the 13th Collection,9735,2200000,36690067,95,34.55,5.867,1382,False,"{'id': 9735, 'name': 'Friday the 13th Collection', 'poster_path': '/xyywYTfhP2KDUMBP2eKsDizNBCL.jpg', 'backdrop_path': '/yz9EdlfKU8bpN0hbdJMy6QkFBoN.jpg'}","[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]","[{'id': 7513, 'logo_path': None, 'name': 'Jason Productions', 'origin_country': 'US'}, {'id': 16779, 'logo_path': None, 'name': 'Georgetown Productions Inc.', 'origin_country': 'US'}, {'id': 4, 'logo_path': '/gz66EfNoYPqHTYI4q9UEN4CbHRc.png', 'name': 'Paramount Pictures', 'origin_country': 'US'}, {'id': 17611, 'logo_path': None, 'name': 'Sean S. Cunningham Films', 'origin_country': 'US'}, {'id': 216761, 'logo_path': None, 'name': 'Frank Mancuso Jr. Productions', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,A New Dimension In Terror...,"An idyllic summer turns into a nightmare of unspeakable terror for yet another group of naïve counselors. Ignoring Camp Crystal Lake's bloody legacy, one by one they fall victim to the maniacal Jason, who stalks them at every turn...",tt0083972,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
9730,1984-04-13,Friday the 13th: The Final Chapter,Friday the 13th: The Final Chapter,Friday the 13th Collection,9735,2200000,32981717,91,26.7,6.1,1299,False,"{'id': 9735, 'name': 'Friday the 13th Collection', 'poster_path': '/xyywYTfhP2KDUMBP2eKsDizNBCL.jpg', 'backdrop_path': '/yz9EdlfKU8bpN0hbdJMy6QkFBoN.jpg'}","[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]","[{'id': 93280, 'logo_path': None, 'name': 'Friday Four, Inc.', 'origin_country': 'US'}, {'id': 16779, 'logo_path': None, 'name': 'Georgetown Productions Inc.', 'origin_country': 'US'}, {'id': 4, 'logo_path': '/gz66EfNoYPqHTYI4q9UEN4CbHRc.png', 'name': 'Paramount Pictures', 'origin_country': 'US'}, {'id': 17611, 'logo_path': None, 'name': 'Sean S. Cunningham Films', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"Three times before you have felt the terror, known the madness, lived the horror. But this is the one you've been screaming for.","After his revival in a hospital morgue, Jason fixes his vengeful attention on the Jarvis family and a group of hitherto carefree teenagers.",tt0087298,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
9731,1985-03-22,Friday the 13th: A New Beginning,Friday the 13th: A New Beginning,Friday the 13th Collection,9735,2200000,21930418,92,25.051,5.277,1128,False,"{'id': 9735, 'name': 'Friday the 13th Collection', 'poster_path': '/xyywYTfhP2KDUMBP2eKsDizNBCL.jpg', 'backdrop_path': '/yz9EdlfKU8bpN0hbdJMy6QkFBoN.jpg'}","[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]","[{'id': 16779, 'logo_path': None, 'name': 'Georgetown Productions Inc.', 'origin_country': 'US'}, {'id': 4, 'logo_path': '/gz66EfNoYPqHTYI4q9UEN4CbHRc.png', 'name': 'Paramount Pictures', 'origin_country': 'US'}, {'id': 17611, 'logo_path': None, 'name': 'Sean S. Cunningham Films', 'origin_country': 'US'}, {'id': 242345, 'logo_path': None, 'name': 'Terror, Inc.', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,If Jason still haunts you... You're not alone.,"Homicidal maniac Jason returns from the grave to cause more bloody mayhem. Young Tommy may have escaped from Crystal Lake, but he’s still haunted by the gruesome events that happened there. When gory murders start happening at the secluded halfway house for troubled teens where he now lives, it seems like his nightmarish nemesis, Jason, is back for more sadistic slaughters.",tt0089173,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
10225,1986-08-01,Friday the 13th Part VI: Jason Lives,Friday the 13th Part VI: Jason Lives,Friday the 13th Collection,9735,3000000,19472525,86,32.519,6.223,1159,False,"{'id': 9735, 'name': 'Friday the 13th Collection', 'poster_path': '/xyywYTfhP2KDUMBP2eKsDizNBCL.jpg', 'backdrop_path': '/yz9EdlfKU8bpN0hbdJMy6QkFBoN.jpg'}","[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]","[{'id': 4, 'logo_path': '/gz66EfNoYPqHTYI4q9UEN4CbHRc.png', 'name': 'Paramount Pictures', 'origin_country': 'US'}, {'id': 17611, 'logo_path': None, 'name': 'Sean S. Cunningham Films', 'origin_country': 'US'}, {'id': 242345, 'logo_path': None, 'name': 'Terror, Inc.', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Kill or be killed.,"Tommy Jarvis, tormented by the fear that maybe Jason isn't really dead, unwittingly resurrects the mass murderer for another bloody rampage.",tt0091080,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
10281,1988-05-13,Friday the 13th Part VII: The New Blood,Friday the 13th Part VII: The New Blood,Friday the 13th Collection,9735,2800000,19170001,88,31.034,5.458,1036,False,"{'id': 9735, 'name': 'Friday the 13th Collection', 'poster_path': '/xyywYTfhP2KDUMBP2eKsDizNBCL.jpg', 'backdrop_path': '/yz9EdlfKU8bpN0hbdJMy6QkFBoN.jpg'}","[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]","[{'id': 131716, 'logo_path': None, 'name': 'Friday Four Films Inc.', 'origin_country': 'US'}, {'id': 17611, 'logo_path': None, 'name': 'Sean S. Cunningham Films', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"On Friday the 13th, Jason is back. But this time someone's waiting.","Tina Shepard, a telekinetic teenage girl, accidentally unchains Jason from his watery grave, allowing him to go on another killing spree in the area.",tt0095179,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
10283,1989-07-28,Friday the 13th Part VIII: Jason Takes Manhattan,Friday the 13th Part VIII: Jason Takes Manhattan,Friday the 13th Collection,9735,5300000,14343976,100,35.092,4.952,1037,False,"{'id': 9735, 'name': 'Friday the 13th Collection', 'poster_path': '/xyywYTfhP2KDUMBP2eKsDizNBCL.jpg', 'backdrop_path': '/yz9EdlfKU8bpN0hbdJMy6QkFBoN.jpg'}","[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]","[{'id': 4, 'logo_path': '/gz66EfNoYPqHTYI4q9UEN4CbHRc.png', 'name': 'Paramount Pictures', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,New York has a new problem.,"Jason ships out aboard a teen-filled ""love boat"" bound for New York, which he soon transforms into the ultimate voyage of the damned.",tt0097388,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
10285,1993-08-13,Jason Goes to Hell: The Final Friday,Jason Goes to Hell: The Final Friday,Friday the 13th Collection,9735,3000000,15935068,88,30.875,4.586,974,False,"{'id': 9735, 'name': 'Friday the 13th Collection', 'poster_path': '/xyywYTfhP2KDUMBP2eKsDizNBCL.jpg', 'backdrop_path': '/yz9EdlfKU8bpN0hbdJMy6QkFBoN.jpg'}","[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]","[{'id': 17611, 'logo_path': None, 'name': 'Sean S. Cunningham Films', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Evil has finally found a home.,"Jason Voorhees is tracked down and blown to bits by a special FBI task force, reborn with the bone-chilling ability to assume the identity of anyone he touches.",tt0107254,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
11470,2001-11-09,Jason X,Jason X,Friday the 13th Collection,9735,11000000,16951798,91,41.256,4.9,1344,False,"{'id': 9735, 'name': 'Friday the 13th Collection', 'poster_path': '/xyywYTfhP2KDUMBP2eKsDizNBCL.jpg', 'backdrop_path': '/yz9EdlfKU8bpN0hbdJMy6QkFBoN.jpg'}","[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]","[{'id': 21783, 'logo_path': '/4iJR3l3eZ6vLwy2v8XLMGb0rADg.png', 'name': 'Crystal Lake Entertainment', 'origin_country': 'US'}, {'id': 17611, 'logo_path': None, 'name': 'Sean S. Cunningham Films', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Evil gets an upgrade.,"In the year 2455, Old Earth is now a contaminated planet abandoned for centuries -- a brown world of violent storms, toxic landmasses and poisonous seas. Yet humans have returned to the deadly place that they once fled, not to live, but to research the ancient, rusting artifacts of the long-gone civilizations. But it's not the harmful environment that could prove fatal to the intrepid, young explorers who have just landed on Old Earth. For them, it's Friday the 13th, and Jason lives!",tt0211443,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
6466,2003-08-15,Freddy vs. Jason,Freddy vs. Jason,Friday the 13th Collection,9735,30000000,116643421,97,82.788,6.1,2548,False,"{'id': 9735, 'name': 'Friday the 13th Collection', 'poster_path': '/xyywYTfhP2KDUMBP2eKsDizNBCL.jpg', 'backdrop_path': '/yz9EdlfKU8bpN0hbdJMy6QkFBoN.jpg'}","[{'id': 27, 'name': 'Horror'}]","[{'id': 53063, 'logo_path': None, 'name': 'Yannix Technology Corporation', 'origin_country': 'US'}, {'id': 12, 'logo_path': '/2ycs64eqV5rqKYHyQK0GVoKGvfX.png', 'name': 'New Line Cinema', 'origin_country': 'US'}, {'id': 1565, 'logo_path': None, 'name': 'Avery Pix', 'origin_country': 'US'}, {'id': 21783, 'logo_path': '/4iJR3l3eZ6vLwy2v8XLMGb0rADg.png', 'name': 'Crystal Lake Entertainment', 'origin_country': 'US'}, {'id': 50102, 'logo_path': None, 'name': 'WTC Productions', 'origin_country': 'US'}, {'id': 17611, 'logo_path': None, 'name': 'Sean S. Cunningham Films', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Even a killer has something to fear.,"Freddy enlists Jason to kill on his behalf on Elm Street, after realizing that he can't haunt dreams because people no longer fear him.",tt0329101,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
38358,2010-08-27,The Last Exorcism,The Last Exorcism,The Last Exorcism Collection,177675,1800000,69400000,87,21.023,5.7,1002,False,"{'id': 177675, 'name': 'The Last Exorcism Collection', 'poster_path': '/qHW7u9UxFLbKypwkvkE6rpBftn7.jpg', 'backdrop_path': '/5Sqzzmn7ApjfcuasUrnyRlDcpUu.jpg'}","[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]","[{'id': 655, 'logo_path': None, 'name': 'Strike Entertainment', 'origin_country': 'US'}, {'id': 694, 'logo_path': '/5LEHONGkZBIoWvp1ygHOF8iyi1M.png', 'name': 'StudioCanal', 'origin_country': 'FR'}, {'id': 11112, 'logo_path': None, 'name': 'Arcade Pictures', 'origin_country': ''}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Latin', 'iso_639_1': 'la', 'name': 'Latin'}]",Released,Believe In Him.,"After years of performing “exorcisms” and taking believers’ money, Reverend Marcus travels to rural Louisiana with a film crew so he can dispel what he believes is the myth of demonic possession. The dynamic reverend is certain that this will be another routine “exorcism” on a disturbed religious fanatic but instead comes upon the blood-soaked farm of the Sweetzer family and a true evil he would have never thought imaginable.",tt1320244,"[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'FR', 'name': 'France'}]",en
146203,2013-02-28,The Last Exorcism Part II,The Last Exorcism Part II,The Last Exorcism Collection,177675,5000000,15200000,88,42.312,4.6,527,False,"{'id': 177675, 'name': 'The Last Exorcism Collection', 'poster_path': '/qHW7u9UxFLbKypwkvkE6rpBftn7.jpg', 'backdrop_path': '/5Sqzzmn7ApjfcuasUrnyRlDcpUu.jpg'}","[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]","[{'id': 5490, 'logo_path': '/xuJSR4dWsvkE194aemIJwflyNF2.png', 'name': 'CBS Films', 'origin_country': 'US'}, {'id': 694, 'logo_path': '/5LEHONGkZBIoWvp1ygHOF8iyi1M.png', 'name': 'StudioCanal', 'origin_country': 'FR'}, {'id': 11112, 'logo_path': None, 'name': 'Arcade Pictures', 'origin_country': ''}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,The second coming,"As Nell Sweetzer tries to build a new life, the evil force that once possessed her returns with an even more horrific plan.",tt2034139,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
813,1980-07-02,Airplane!,Airplane!,Airplane Collection,91663,3500000,83453539,88,41.25,7.293,4442,False,"{'id': 91663, 'name': 'Airplane Collection', 'poster_path': '/z8sLmmkXgRmFp36Rr6Bnq8jygPi.jpg', 'backdrop_path': '/ffPtCu9amyIpk7l3VHiUtbd8kqt.jpg'}","[{'id': 35, 'name': 'Comedy'}]","[{'id': 4, 'logo_path': '/gz66EfNoYPqHTYI4q9UEN4CbHRc.png', 'name': 'Paramount Pictures', 'origin_country': 'US'}, {'id': 72275, 'logo_path': None, 'name': 'Howard W. Koch Productions', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"What's slower than a speeding bullet, and able to hit tall buildings at a single bound?",An ex-fighter pilot forced to take over the controls of an airliner when the flight crew succumbs to food poisoning.,tt0080339,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
2665,1982-12-10,Airplane II: The Sequel,Airplane II: The Sequel,Airplane Collection,91663,15000000,27200000,85,31.974,6.1,1082,False,"{'id': 91663, 'name': 'Airplane Collection', 'poster_path': '/z8sLmmkXgRmFp36Rr6Bnq8jygPi.jpg', 'backdrop_path': '/ffPtCu9amyIpk7l3VHiUtbd8kqt.jpg'}","[{'id': 35, 'name': 'Comedy'}]","[{'id': 4, 'logo_path': '/gz66EfNoYPqHTYI4q9UEN4CbHRc.png', 'name': 'Paramount Pictures', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,For the ride of your life... All you need for Christmas are your two front seats!,"A faulty computer causes a passenger space shuttle to head straight for the sun, and man-with-a-past Ted Striker must save the day and get the shuttle back on track – again – all the while trying to patch up his relationship with Elaine.",tt0083530,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
1979,2007-06-13,Fantastic Four: Rise of the Silver Surfer,Fantastic Four: Rise of the Silver Surfer,Fantastic Four Collection,9744,130000000,301913131,92,45.126,5.6,7782,False,"{'id': 9744, 'name': 'Fantastic Four Collection', 'poster_path': '/prObnUSCHIBC8ZjkGo2KHgjkWOo.jpg', 'backdrop_path': '/u3gPzjUY0iJr8ecZGVwChdSRFZt.jpg'}","[{'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}]","[{'id': 436, 'logo_path': '/A7WCkG3F0NFvjGCwUnclpGdIu9E.png', 'name': '1492 Pictures', 'origin_country': 'US'}, {'id': 10881, 'logo_path': None, 'name': 'Bernd Eichinger Productions', 'origin_country': 'DE'}, {'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}, {'id': 47, 'logo_path': '/i7Z9ot2o3N5Sa3HrF09kniFs2y8.png', 'name': 'Constantin Film', 'origin_country': 'DE'}, {'id': 420, 'logo_path': '/hUzeosd33nzE5MCNsZxCGEKTXaQ.png', 'name': 'Marvel Studios', 'origin_country': 'US'}, {'id': 133789, 'logo_path': None, 'name': 'Ingenious Film Partners', 'origin_country': 'GB'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}, {'english_name': 'Arabic', 'iso_639_1': 'ar', 'name': 'العربية'}, {'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}]",Released,Discover the secret of the Surfer.,"The Fantastic Four return to the big screen as a new and all powerful enemy threatens the Earth. The seemingly unstoppable 'Silver Surfer', but all is not what it seems and there are old and new enemies that pose a greater threat than the intrepid superheroes realize.",tt0486576,"[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",en
9738,2005-06-29,Fantastic Four,Fantastic Four,Fantastic Four Collection,9744,100000000,333535934,106,43.617,5.8,9246,False,"{'id': 9744, 'name': 'Fantastic Four Collection', 'poster_path': '/prObnUSCHIBC8ZjkGo2KHgjkWOo.jpg', 'backdrop_path': '/u3gPzjUY0iJr8ecZGVwChdSRFZt.jpg'}","[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]","[{'id': 26149, 'logo_path': None, 'name': 'Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 3 KG', 'origin_country': ''}, {'id': 436, 'logo_path': '/A7WCkG3F0NFvjGCwUnclpGdIu9E.png', 'name': '1492 Pictures', 'origin_country': 'US'}, {'id': 19551, 'logo_path': '/2WpWp9b108hizjHKdA107hFmvQ5.png', 'name': 'Marvel Enterprises', 'origin_country': 'US'}, {'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}, {'id': 10881, 'logo_path': None, 'name': 'Bernd Eichinger Productions', 'origin_country': 'DE'}, {'id': 47, 'logo_path': '/i7Z9ot2o3N5Sa3HrF09kniFs2y8.png', 'name': 'Constantin Film', 'origin_country': 'DE'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,4 times the action. 4 times the adventure. 4 times the fantastic.,"During a space voyage, four scientists are altered by cosmic rays: Reed Richards gains the ability to stretch his body; Sue Storm can become invisible; Johnny Storm controls fire; and Ben Grimm is turned into a super-strong … thing. Together, these ""Fantastic Four"" must now thwart the evil plans of Dr. Doom and save the world from certain destruction.",tt0120667,"[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",en
3597,1997-10-17,I Know What You Did Last Summer,I Know What You Did Last Summer,I Know What You Did Last Summer Collection,3601,17000000,125586134,101,60.534,6.0,2749,False,"{'id': 3601, 'name': 'I Know What You Did Last Summer Collection', 'poster_path': '/2g6Ui3CCNcDtL4wasCziivogpfW.jpg', 'backdrop_path': '/guXWsiQYpzEJ832Kebd72Qp1Hyq.jpg'}","[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]","[{'id': 1464, 'logo_path': None, 'name': 'Summer Knowledge LLC', 'origin_country': ''}, {'id': 1236, 'logo_path': None, 'name': 'Mandalay Entertainment', 'origin_country': 'US'}, {'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}, {'id': 333, 'logo_path': '/5xUJfzPZ8jWJUDzYtIeuPO4qPIa.png', 'name': 'Original Film', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"If you're going to bury the truth, make sure it stays buried.","After an accident on a winding road, four teens make the fatal mistake of dumping their victim's body into the sea. Exactly one year later, the deadly secret resurfaces as they're stalked by a hook-handed figure.",tt0119345,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
3600,1998-11-13,I Still Know What You Did Last Summer,I Still Know What You Did Last Summer,I Know What You Did Last Summer Collection,3601,65000000,40002112,100,59.592,5.4,1469,False,"{'id': 3601, 'name': 'I Know What You Did Last Summer Collection', 'poster_path': '/2g6Ui3CCNcDtL4wasCziivogpfW.jpg', 'backdrop_path': '/guXWsiQYpzEJ832Kebd72Qp1Hyq.jpg'}","[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]","[{'id': 1464, 'logo_path': None, 'name': 'Summer Knowledge LLC', 'origin_country': ''}, {'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}, {'id': 1236, 'logo_path': None, 'name': 'Mandalay Entertainment', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Someone is dying for a second chance.,"Ever since killing the Fisherman one year ago, Julie James is still haunted by images of him after her. When her best friend Karla wins free tickets to the Bahamas, Julie finds this a perfect opportunity to finally relax. But someone is waiting for her. Someone who she thought was dead. Someone who is out again for revenge.",tt0130018,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
3602,2006-06-24,I'll Always Know What You Did Last Summer,I'll Always Know What You Did Last Summer,I Know What You Did Last Summer Collection,3601,0,0,92,35.486,4.2,378,False,"{'id': 3601, 'name': 'I Know What You Did Last Summer Collection', 'poster_path': '/2g6Ui3CCNcDtL4wasCziivogpfW.jpg', 'backdrop_path': '/guXWsiQYpzEJ832Kebd72Qp1Hyq.jpg'}","[{'id': 27, 'name': 'Horror'}]","[{'id': 3287, 'logo_path': '/bz6GbCQQXGNE56LTW9dwgksW0Iw.png', 'name': 'Screen Gems', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,What he knows might kill you…,"Several teenagers in a small-town in Colorado concoct a July 4th prank based on a frightening legend that goes awry when their friend ends up accidentally killed; however, the teens agree to keep their involvement a secret from the authorities, who continue to search for the man who apparently killed their friend. A year later, with the July 4th celebration coming up again, the teenagers realize that they're being stalked by someone who clearly intends on keeping the horrible legend alive by killing them off.",tt0469111,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
1083433,2025-07-16,I Know What You Did Last Summer,I Know What You Did Last Summer,I Know What You Did Last Summer Collection,3601,0,0,0,23.44,0.0,0,False,"{'id': 3601, 'name': 'I Know What You Did Last Summer Collection', 'poster_path': '/2g6Ui3CCNcDtL4wasCziivogpfW.jpg', 'backdrop_path': '/guXWsiQYpzEJ832Kebd72Qp1Hyq.jpg'}","[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]","[{'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}, {'id': 551, 'logo_path': '/jSlzEZZ4Z1g7B2UExjZEIKsUvD9.png', 'name': 'Mandalay Pictures', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Planned,,"A group of privileged teenagers, along with one less fortunate peer, accidentally cause a death and attempt to cover it up. A year later, they find themselves being targeted and eliminated one by one, forcing them to seek help.",tt4045450,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
16441,1982-08-16,The Beastmaster,The Beastmaster,The Beastmaster Collection,106000,8000000,14056528,118,30.792,6.292,392,False,"{'id': 106000, 'name': 'The Beastmaster Collection', 'poster_path': '/6LRlkfGy9GvU9dxG0wkEcC0QPr3.jpg', 'backdrop_path': '/zHTnieWaWlObW2wLQO3ePkwHlom.jpg'}","[{'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}]","[{'id': 15064, 'logo_path': None, 'name': 'Leisure Investment Company', 'origin_country': ''}, {'id': 133038, 'logo_path': None, 'name': 'Beastmaster NV', 'origin_country': ''}, {'id': 133039, 'logo_path': None, 'name': 'ECTA Filmproduktion', 'origin_country': ''}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"Born with the courage of an eagle, the strength of a black tiger, and the power of a god.","Dar, is the son of a king, who is hunted by a priest after his birth and grows up in another family. When he becomes a grown man his new father is murdered by savages and he discovers that he has the ability to communicate with the animals, which leads him on his quest for revenge against his father's killers.",tt0083630,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
27549,1991-06-08,Beastmaster 2: Through the Portal of Time,Beastmaster 2: Through the Portal of Time,The Beastmaster Collection,106000,6000000,869325,107,14.013,4.7,66,False,"{'id': 106000, 'name': 'The Beastmaster Collection', 'poster_path': '/6LRlkfGy9GvU9dxG0wkEcC0QPr3.jpg', 'backdrop_path': '/zHTnieWaWlObW2wLQO3ePkwHlom.jpg'}","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]","[{'id': 1113, 'logo_path': None, 'name': 'Les Films 21', 'origin_country': ''}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,An awesome hero. An invincible villain. Time travel to a distant world. It's gonna be a wild weekend.,"Mark Singer returns as Dar, the warrior who can talk to the beasts. Dar is forced to travel to earth to stop his evil brother from stealing an atomic bomb, and turning their native land from a desert into... well... a desert! Written by Jim Palin",tt0101412,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
